0.5188156366348267,0.6397309303283691,-0.027228418737649918,188,131,122
0.5181383490562439,0.5834706425666809,-0.06403618305921555,170,104,72
0.5181908011436462,0.5983546376228333,-0.030331870540976524,88,42,29
0.5064908266067505,0.5163048505783081,-0.05298672616481781,207,177,166
0.5176653265953064,0.5637778043746948,-0.06957828253507614,205,154,133
0.5170690417289734,0.5363421440124512,-0.06689675152301788,210,157,139
0.5156846046447754,0.467983216047287,-0.04060500115156174,195,148,130
0.43162357807159424,0.4631342887878418,0.008225584402680397,111,82,78
0.5147454142570496,0.4236755073070526,-0.037596944719552994,140,83,56
0.5142117738723755,0.3979792594909668,-0.042997363954782486,178,118,90
0.5115650296211243,0.2934887409210205,-0.038978129625320435,184,136,122
0.5189632177352905,0.6488841772079468,-0.02493896149098873,114,58,59
0.5192422866821289,0.6548253297805786,-0.020298868417739868,104,52,54
0.5194487571716309,0.656283438205719,-0.014399673789739609,100,49,48
0.5198025107383728,0.6630994081497192,-0.012176087126135826,109,29,32
0.5200278162956238,0.6716492176055908,-0.013408259488642216,194,114,127
0.5203171372413635,0.6820310950279236,-0.01483266893774271,203,132,138
0.5207746624946594,0.692827582359314,-0.011455805972218513,178,109,104
0.5215660333633423,0.7087275385856628,0.002914719982072711,52,28,24
0.5182561874389648,0.5922664999961853,-0.057106561958789825,130,70,44
0.5068749189376831,0.589106559753418,-0.039855219423770905,146,89,60
0.3833078145980835,0.3854083716869354,0.05733655393123627,145,124,121
0.4664401113986969,0.4771641492843628,-0.0030453510116785765,109,59,50
0.45476412773132324,0.4793006181716919,-0.0021727096755057573,129,79,68
0.4433216154575348,0.4790537357330322,0.0011314363218843937,150,99,78
0.4273781478404999,0.4700387716293335,0.010741456411778927,158,137,134
0.4759645462036133,0.47212907671928406,-0.0023614228703081608,123,83,75
0.4484306573867798,0.4380020499229431,-0.011555716395378113,149,128,123
0.4608273208141327,0.43728578090667725,-0.01161603257060051,62,42,35
0.437233030796051,0.4413580000400543,-0.0071754069067537785,142,113,105
0.4298137128353119,0.4466804265975952,-0.0016647926531732082,135,110,105
0.41794365644454956,0.4817584455013275,0.017792431637644768,131,97,88
0.478836327791214,0.7366160750389099,0.02041454240679741,152,113,96
0.4269670248031616,0.45932090282440186,0.011702777817845345,42,32,31
0.3821931481361389,0.4689556062221527,0.07147520780563354,174,122,108
0.40351828932762146,0.4696049094200134,0.02875920571386814,136,100,88
0.45859479904174805,0.5587498545646667,-0.006676460150629282,198,146,124
0.5037544965744019,0.6366497874259949,-0.025697138160467148,183,135,125
0.5063785910606384,0.6543782353401184,-0.018484804779291153,105,54,51
0.4888349175453186,0.640960156917572,-0.017854221165180206,143,94,80
0.4798204302787781,0.6469714641571045,-0.008046220056712627,93,56,48
0.49552100896835327,0.654352068901062,-0.01340500358492136,96,53,46
0.4873662292957306,0.6549225449562073,-0.004526603035628796,93,43,42
0.46710851788520813,0.6738042235374451,0.014668059535324574,126,80,64
0.5079509615898132,0.5832430720329285,-0.0630255937576294,175,114,85
0.5060052275657654,0.5642643570899963,-0.06822340190410614,212,169,152
0.40912768244743347,0.42868509888648987,-0.0009502451866865158,136,102,90
0.4811006486415863,0.5096530914306641,-0.013509772717952728,193,142,121
0.47953173518180847,0.5732457637786865,-0.03254181146621704,224,190,178
0.47868800163269043,0.5618516206741333,-0.029422126710414886,185,141,128
0.42399081587791443,0.5559803247451782,0.008267316967248917,184,132,110
0.5062103867530823,0.5386084914207458,-0.06284303963184357,215,185,174
